9,499.697815,259.333588,607.682983,611.514954,0.357541
9,1665.711182,534.070557,1760.203735,788.385315,0.104594
10,713.594238,320.531830,764.718506,455.834747,0.651597
10,1363.961914,325.850403,1411.078613,463.453064,0.614283
10,1842.111450,345.071777,1883.473389,459.077332,0.564389
10,332.566986,263.643250,461.961670,615.623901,0.465301
10,1616.649536,351.004120,1651.532593,440.980347,0.462330
10,1004.979736,236.161667,1116.678711,660.921326,0.398562
10,493.858215,261.542847,602.273865,615.864929,0.332237
11,711.988708,321.825623,762.935547,456.976868,0.631718
11,1364.101685,326.522064,1410.873291,464.340057,0.594719
11,1840.782104,345.540009,1881.497314,460.684662,0.549205
11,327.412170,265.103241,458.081696,621.280273,0.490229
11,1614.703003,351.259216,1650.044678,443.076691,0.440894
11,491.243927,257.823059,601.465332,618.638123,0.333417
12,1365.013428,326.613037,1411.493408,466.271729,0.606736
12,827.928345,337.601562,877.765686,456.352234,0.598443
12,710.394531,323.090088,760.976074,457.584625,0.596267
12,321.502350,266.283081,455.208893,625.771423,0.510997
12,1839.700317,344.783722,1880.956543,461.595673,0.493469
12,1000.741211,233.164963,1113.321655,661.096863,0.433109
12,1642.992676,343.059052,1669.142212,427.013519,0.403500
12,486.831909,257.072357,598.729553,621.725525,0.319846
13,668.928040,339.696381,710.950378,469.285797,0.638478
13,1365.051392,326.863892,1411.390503,466.822571,0.615477
13,774.786499,334.245300,819.301086,452.104309,0.583086
13,851.799866,158.412247,1051.992188,792.831726,0.487480
13,480.075867,258.849640,596.024109,623.182434,0.480733
13,1788.883179,349.086914,1827.825684,458.318726,0.476161
13,997.998291,233.528442,1113.161377,659.133484,0.447587
13,1642.797852,342.591949,1669.963257,428.094238,0.422204
13,318.397186,264.137512,455.234894,629.605774,0.333290
14,667.514526,339.743530,709.512085,471.523315,0.698574
14,829.000793,338.561615,877.425903,457.127686,0.577911
14,1319.519653,360.294739,1351.582397,453.919434,0.526599
14,477.300842,257.730072,595.452698,625.056580,0.459485
14,1790.624390,348.779205,1829.878906,458.592896,0.454739
14,310.464233,264.982574,451.049103,635.638245,0.370757
14,1613.106567,349.555298,1648.942383,442.096283,0.277253
15,666.252930,341.078186,709.012329,474.100281,0.733581
15,831.360962,338.635986,878.701294,458.878021,0.565000
15,1320.333252,360.245941,1352.581299,455.112488,0.539904
15,475.222687,257.981934,595.262573,627.255432,0.438150
15,1793.402832,349.179230,1832.499268,458.525238,0.403329
15,305.921021,267.559814,448.435974,640.267090,0.338644
15,1613.364380,349.419739,1649.275146,442.508972,0.288768
16,665.824524,342.369995,707.882568,476.780579,0.702064
16,833.877014,341.323212,881.960266,461.714539,0.632978
16,1365.286377,328.010010,1411.323486,467.449341,0.569858
16,307.450195,275.430084,450.531250,647.964478,0.441315
16,1796.798218,349.771240,1835.610107,457.928345,0.353201
16,473.031891,258.777527,595.321594,634.186157,0.296126
16,1618.926025,350.255310,1650.018433,435.558594,0.187393
17,664.855530,344.598206,708.312988,478.842316,0.664741
17,836.276978,344.141449,884.517029,466.032837,0.632685
17,1316.230713,359.175598,1349.162476,458.548950,0.426346
17,472.393738,262.252594,596.027405,641.040894,0.380741
17,1620.507202,353.217896,1651.480225,436.664886,0.329354
17,302.061249,276.571503,445.635040,649.896240,0.304607
18,665.404785,348.882904,709.908691,482.494293,0.627759
18,839.068848,346.070190,889.070251,465.265076,0.582931
18,1367.076416,333.436554,1413.164673,468.510559,0.500559
18,472.934814,269.788635,594.770508,650.499146,0.395684
18,301.095154,280.589996,447.201019,659.034485,0.332424
18,1651.320068,348.506256,1682.943115,433.461365,0.331653
19,714.410156,339.632843,764.060425,478.498138,0.539642
19,1371.804199,336.514221,1417.598633,471.306763,0.479991
19,852.988892,161.028458,1053.002808,813.035278,0.468220
19,475.525940,273.612518,597.412964,657.573120,0.408157
19,302.472595,286.620941,447.442596,666.844421,0.402275
19,843.327515,350.514679,892.830078,471.731781,0.305322
19,1622.132324,355.128052,1657.900146,443.244232,0.103301
20,678.179077,354.763397,725.021484,486.143402,0.562563
20,787.234070,353.110168,834.210327,470.697784,0.473154
20,859.966309,158.290298,1059.626709,824.063538,0.432334
20,482.662537,273.453430,608.224487,666.181946,0.428729
20,310.530212,288.638794,455.355286,674.954468,0.382782
20,1010.688599,250.624985,1125.893433,675.670471,0.347476
20,1380.276489,338.887360,1426.042603,471.396912,0.331805
20,899.626099,270.321289,989.652771,601.502258,0.280667
20,1654.707642,352.330658,1690.444336,440.957275,0.261623
21,739.549072,344.391418,789.724243,482.767303,0.627913
21,1395.471436,341.074554,1441.408081,476.207916,0.579592
21,870.544861,187.781021,1062.887573,820.861511,0.453749
21,930.996094,266.194519,1015.587952,590.520630,0.354458
21,1676.376587,358.010010,1711.106689,448.056335,0.344816
21,322.974609,289.446014,471.114899,673.730042,0.210246
21,858.109131,357.997803,909.197754,474.085938,0.074803
22,750.785767,346.542999,800.822510,485.684387,0.635360
22,1411.960205,342.041382,1456.246826,476.449677,0.592509
22,1031.002930,258.581329,1150.668335,682.499756,0.553571
22,333.698669,290.710266,477.299072,680.281067,0.480185
22,875.108765,183.630020,1065.190552,821.149231,0.471223
22,503.170837,282.328003,635.207214,676.728516,0.459409
22,927.657715,257.463379,1015.117371,589.596252,0.382200
22,1692.419556,356.555298,1727.780151,446.470947,0.314368
22,868.535950,358.379852,917.900513,480.401276,0.209005
23,1423.764893,341.504547,1470.148804,478.395203,0.635659
23,824.774353,359.631836,873.027893,479.235199,0.596353
23,1043.461060,259.505096,1164.023804,689.170654,0.535961
23,715.528931,357.110199,760.968140,492.677277,0.439009
23,346.412537,291.617462,488.883698,688.909058,0.413983
23,1707.853149,357.069855,1742.373291,448.987579,0.396328
23,928.366455,262.549225,1017.353455,593.608215,0.335734
24,1438.155518,340.584137,1485.527954,478.704529,0.638640
24,772.910645,349.591980,823.993347,490.562012,0.597076
24,1725.294189,355.753876,1757.773071,450.560303,0.510463
24,1053.390381,259.468506,1180.615356,692.934082,0.432540
24,356.298126,293.889038,503.445221,692.609253,0.385260
24,524.951904,286.638550,661.268433,687.308167,0.233573
24,930.933350,276.733704,1019.125916,595.513916,0.209598
25,783.693848,350.234192,833.950989,493.473358,0.642826
25,1376.200684,370.847351,1408.870239,471.458069,0.587064
25,538.440247,289.531738,670.527161,697.224182,0.503957
25,935.541260,286.598999,1026.374146,611.746033,0.426118
25,367.025391,297.533234,511.239288,698.252075,0.397261
25,1744.033325,357.209290,1776.895874,455.646790,0.369603
26,794.472900,353.123993,845.436157,495.650879,0.642046
26,1466.685303,342.624481,1513.975342,482.005157,0.598937
26,1069.554443,268.427856,1215.480591,700.247131,0.564344
26,1762.264648,359.459290,1792.788330,459.716644,0.515474
26,880.354675,190.068176,1086.334717,843.369385,0.498706
26,941.597900,279.746033,1030.435791,611.653687,0.441967
27,878.629150,368.410217,923.929688,490.409027,0.643311
27,1072.413696,272.608246,1226.075928,705.601318,0.562877
27,761.383972,369.102448,801.397827,508.989380,0.521765
27,1744.047241,366.672333,1777.652832,462.236481,0.419700
27,1480.486206,344.917084,1527.612305,484.365356,0.415385
28,811.176147,360.112823,862.409424,507.711853,0.668579
28,1490.057617,350.262695,1536.936157,486.495880,0.667070
28,386.700348,307.818298,529.317749,720.261780,0.500567
28,1779.609863,366.020233,1812.591309,466.379883,0.452958
28,960.883118,307.521790,1051.553955,613.326355,0.328924
28,1407.951782,723.168823,1435.739014,778.665344,0.238484
29,820.366394,365.844330,871.070679,511.700195,0.699096
29,1789.306763,370.577209,1820.008789,472.193207,0.626947
29,1406.953735,383.285675,1439.494263,487.081696,0.575850
29,390.885315,311.077545,534.133911,730.950500,0.505319
29,568.418762,305.148743,705.083679,717.187805,0.352576
30,879.352173,387.561584,916.896179,501.087799,0.650869
30,1771.558960,381.754547,1806.041992,477.956024,0.550902
30,394.738159,316.539703,536.522400,738.166138,0.494588
30,1084.309814,288.425720,1251.324463,719.489380,0.466774
30,1507.722656,358.607635,1555.147583,495.764008,0.414019
30,572.746643,304.393158,709.243713,724.865845,0.356669
30,1424.092041,729.664978,1451.241943,787.931274,0.204608
31,1515.357544,362.932709,1563.886719,500.928162,0.729042
31,832.325562,376.225922,883.244995,522.233215,0.702398
31,1087.891724,292.050049,1258.306274,723.634766,0.437998
31,976.993103,315.597504,1070.335938,628.835388,0.390914
31,1805.868530,382.067688,1838.138184,484.717438,0.309076
32,1417.015381,397.024139,1449.521118,497.114899,0.664114
32,1786.903809,391.555298,1823.120605,488.424774,0.653534
32,795.380676,398.760376,835.530518,534.052002,0.560962
32,1094.208862,297.796997,1264.584717,730.752319,0.494780
32,398.411438,324.799591,540.393372,757.590637,0.467681
32,888.316528,396.168060,926.395691,509.925049,0.443639
32,1439.961060,748.143005,1466.600586,801.451721,0.109467
33,1530.883179,374.135315,1578.064331,511.470459,0.722977
33,799.420898,401.556427,840.269653,540.040588,0.700518
33,397.766846,329.199554,540.049561,764.934814,0.473791
33,893.310852,222.350021,1131.388550,893.855835,0.455927
33,891.767944,401.857819,932.735291,515.489685,0.440732
33,581.056396,316.284119,717.569580,747.761536,0.431893
33,1794.674683,397.564911,1830.202393,495.480469,0.378353
33,1444.992676,752.308533,1472.023438,805.557373,0.352070
33,1018.673828,307.523865,1129.075439,678.376221,0.034531
34,844.329529,393.815643,899.150513,540.428345,0.702513
34,1800.010620,403.965210,1836.900635,498.941040,0.648484
34,1104.812378,305.839020,1272.906616,733.859253,0.529870
34,1422.472046,406.999725,1455.208008,509.494904,0.506147
34,998.323853,344.837982,1085.379883,642.508179,0.344189
34,1449.282471,757.707825,1475.446289,807.656494,0.302857
35,846.169983,398.865753,901.889343,546.297485,0.719447
35,1543.928101,385.399078,1590.969116,522.527222,0.702714
35,1108.216675,312.390045,1277.466675,741.213623,0.552563
35,585.054016,324.526001,722.790710,765.909668,0.479525
35,996.473572,319.516144,1092.302002,641.134583,0.202474
36,848.474182,404.784546,903.617676,551.581116,0.645303
36,1547.714966,391.494781,1594.634644,529.088501,0.641920
36,386.591797,342.557739,534.045044,792.012817,0.591162
36,1112.593750,315.846588,1279.889404,746.318298,0.570853
36,586.092834,329.862915,721.681641,778.473633,0.507221
36,990.844482,335.681671,1098.312134,690.752869,0.358822
36,1812.414673,420.061554,1852.037109,518.006104,0.308988
36,1457.091553,770.185791,1484.493652,821.558716,0.275828
37,849.512756,410.424988,905.429016,558.380066,0.641554
37,1428.860107,422.535553,1460.384766,527.000061,0.640237
37,379.708313,345.631226,531.481750,801.031616,0.607867
37,1014.141113,347.136749,1105.870117,666.945129,0.296499
37,1845.615234,419.136475,1878.450928,516.826111,0.294092
37,1459.843140,777.151917,1486.111450,827.509583,0.260385
38,1551.158813,405.759949,1600.461182,544.096680,0.625970
38,849.896667,415.784210,906.252075,563.246521,0.620914
38,373.305328,349.268494,528.044922,810.204407,0.596353
38,1119.244019,327.801697,1283.088745,760.690125,0.561894
38,584.499329,338.373383,720.401489,802.696838,0.522484
38,916.685181,254.012024,1139.156128,928.219604,0.470777
38,1846.990723,428.538849,1882.391113,526.967651,0.315156
38,1015.365112,350.571045,1108.128174,674.188232,0.287782
38,1461.337280,783.987732,1488.121704,832.622803,0.251875
38,1405.848755,426.577545,1450.790527,542.785034,0.114694
39,1553.399048,412.019379,1601.557861,550.073181,0.594232
39,851.300842,419.770996,907.596375,570.737244,0.584007
39,1120.656250,332.780334,1284.354736,769.100159,0.551663
39,583.932007,342.209412,720.513184,815.690796,0.506768
39,917.909058,260.143768,1137.506714,932.435547,0.468941
39,1820.161621,439.800507,1860.598999,535.766052,0.361990
39,1018.090210,352.121674,1112.907104,679.011353,0.279203
39,1462.993408,794.980286,1490.405273,850.085144,0.097410
40,1553.463257,417.951904,1602.225830,559.225098,0.638195
40,809.424744,439.409637,850.573425,578.224731,0.561732
40,1123.380371,341.146790,1283.352173,775.513916,0.549722
40,356.702606,360.605652,521.750977,824.949036,0.518223
40,903.238647,441.991760,945.282288,555.471680,0.496289
40,1848.790527,439.756622,1885.188965,536.605347,0.339917
40,1462.373535,798.126099,1488.839233,851.735657,0.261727
40,1030.541748,356.070953,1122.959717,677.071838,0.254538
40,1405.085205,436.769775,1447.470947,556.725708,0.199236
41,1554.027710,423.952087,1601.083130,561.985779,0.662786
41,1122.340698,345.931946,1282.763916,784.673889,0.576247
41,901.952393,446.173187,944.557983,559.079895,0.549210
41,1819.598267,450.309875,1858.771240,546.323547,0.382509
41,1460.697876,804.925415,1487.779419,857.177795,0.364508
41,1030.329102,359.121429,1123.004150,682.635864,0.272340
42,1552.828857,430.457184,1600.190552,569.224854,0.675791
42,848.733643,434.025269,903.956848,585.949341,0.647412
42,1120.992188,352.475433,1280.230469,792.496399,0.582626
42,331.467346,368.175171,510.504791,838.784424,0.518137
42,570.802612,355.357239,715.878723,848.260315,0.471511
42,1038.530396,367.227875,1131.351318,689.197937,0.373295
42,1458.348999,809.054688,1486.550781,862.200623,0.336499
42,1813.115479,459.086029,1857.181396,560.193115,0.284510
43,846.747742,440.171417,901.263794,589.480408,0.687270
43,1812.394165,460.964508,1853.541748,558.520630,0.670513
43,1118.405518,359.056885,1278.973267,799.566956,0.587083
43,1552.225586,435.738922,1599.106934,574.001160,0.580916
43,564.062988,359.219238,713.140137,856.238647,0.473891
43,1031.784912,367.441162,1125.733154,693.449646,0.311669
43,1455.501831,814.887817,1483.901733,866.896301,0.251007
44,844.023621,444.590607,898.100830,596.385742,0.665272
44,1807.895386,466.207092,1850.291382,566.843689,0.662428
44,1415.004395,462.797241,1446.613647,572.256348,0.639970
44,1117.463257,364.702515,1277.929565,808.204346,0.595840
44,559.474365,362.905548,706.618652,863.750305,0.513239
44,916.518860,292.646545,1124.856445,964.047485,0.485696
44,1035.098999,386.374847,1124.629639,702.977051,0.382294
44,1453.213379,821.255737,1481.710938,874.295349,0.168926
45,1840.345093,465.097748,1877.122803,570.345093,0.638628
45,1547.051514,447.665039,1593.225586,586.892822,0.616781
45,838.839722,449.749512,894.289917,603.654175,0.601765
45,287.251709,378.081726,486.677979,890.525940,0.577236
45,553.684509,366.119751,701.105652,873.388672,0.557547
45,915.183655,300.803131,1119.518311,972.637939,0.495147
45,1389.709229,465.459259,1431.467407,580.201294,0.200889
46,1543.964478,452.503021,1590.672852,592.448303,0.712906
46,832.987854,457.454956,888.412476,609.953064,0.700699
46,1801.170166,476.310150,1841.704102,575.935608,0.662301
46,542.407471,370.429016,690.848694,885.041443,0.602647
46,912.789429,305.658264,1116.145508,979.511475,0.515232
46,1029.421631,396.339203,1120.135742,712.696777,0.358695
46,1444.250244,833.317993,1471.526855,886.378723,0.297356
46,1385.109619,468.116608,1426.037476,585.165405,0.242390
47,1796.803345,481.681976,1837.594482,579.325439,0.682436
47,1540.587036,457.860291,1587.043091,598.768127,0.667495
47,782.090881,479.770447,829.513367,619.122131,0.636084
47,880.086487,476.591034,922.064880,592.344116,0.601134
47,1378.487061,474.479858,1420.487671,588.992737,0.410721
47,993.691528,358.177673,1111.458374,789.421814,0.336077
47,1440.146851,837.348328,1467.848511,890.634460,0.214882
48,822.573364,469.690277,879.738770,623.720947,0.627157
48,244.416412,400.160126,453.366730,935.886841,0.621854
48,1826.899170,481.614563,1860.198364,584.008972,0.582298
48,526.533997,378.833954,676.715759,906.872925,0.568097
48,1537.032104,462.352570,1583.854004,602.807434,0.407782
48,1020.057007,412.118652,1113.061890,725.762085,0.315566
48,1437.096924,845.302979,1464.722290,897.766541,0.207398
48,911.808411,476.948364,951.151611,594.692993,0.013419
49,818.025269,475.386505,874.450745,629.332458,0.722550
49,1532.215332,467.680725,1578.406738,603.533081,0.714268
49,229.344437,405.369324,440.695221,949.703857,0.603193
49,516.892334,382.284943,673.039185,916.968567,0.534862
49,1786.479980,491.015442,1829.136719,584.917969,0.513924
49,1089.370728,397.450684,1249.638916,840.596558,0.465578
49,1013.922729,417.279968,1104.820190,732.277527,0.360172
49,1390.602783,491.487152,1422.192383,599.267639,0.339629
49,1431.299927,849.334717,1458.719849,902.168884,0.224802
50,1528.485229,470.605621,1575.236572,606.112793,0.737004
50,1785.606934,492.992859,1827.141113,591.194519,0.697065
50,1386.620483,493.173737,1417.732422,599.123169,0.602115
50,892.305420,333.320129,1100.705811,1012.470703,0.591987
50,214.230820,409.716431,430.202332,963.981140,0.536410
50,763.017090,494.000671,815.887573,635.641785,0.489939
50,864.485657,493.083008,905.454529,608.990234,0.424258
50,1009.424377,423.590881,1098.302124,736.597473,0.343756
50,1428.973877,852.089294,1455.556396,904.712769,0.160196
51,1525.531250,473.454987,1571.840698,609.589600,0.664793
51,810.673828,482.582611,865.042114,639.081421,0.650750
51,1817.365723,489.050537,1848.220337,595.976257,0.619200
51,886.674927,338.839233,1093.391357,1014.075378,0.592877
51,502.673706,392.271484,662.611328,933.578857,0.521538
51,1003.428040,416.885559,1098.896606,745.509888,0.321005
51,1383.474609,499.882202,1415.630737,606.833984,0.259492
52,755.005249,504.659576,807.493347,644.929382,0.729947
52,192.057617,417.041901,413.136414,982.167603,0.605529
52,882.903137,341.061401,1090.864990,1014.437927,0.589935
52,1781.467651,496.374176,1822.796021,595.381897,0.556713
52,1522.461670,475.021088,1569.388428,609.052246,0.454190
52,1355.526978,495.572510,1395.755127,609.541443,0.357722
52,1424.551270,853.985107,1451.734619,908.813721,0.350950
52,857.441223,501.037659,898.486267,619.618896,0.322176
52,1037.520874,412.386932,1166.278442,781.849976,0.080962
53,752.798584,508.957733,805.037537,648.012695,0.742350
53,180.911804,418.079498,407.027222,992.023865,0.630283
53,878.329346,347.044586,1087.991455,1012.815613,0.599481
53,855.545776,504.449921,897.250732,622.321716,0.504374
53,1520.435181,476.356659,1567.332764,611.930786,0.493568
53,1813.045288,491.948517,1841.481689,599.486572,0.397849
53,1350.666016,497.388824,1393.064331,610.899780,0.383596
53,1423.612549,855.589233,1450.983643,910.031860,0.284066
53,998.845032,423.423004,1093.086060,749.218140,0.258964
54,750.246704,511.209930,802.667297,651.038940,0.679775
54,482.310852,402.672607,652.114624,967.136963,0.624808
54,1374.266235,503.611145,1407.017212,610.240723,0.584305
54,1074.959595,412.326843,1238.730713,855.635620,0.555029
54,1779.769043,497.240417,1821.413452,594.650879,0.491888
54,854.149170,506.857666,895.716125,623.876221,0.431679
54,996.082214,433.876373,1087.942627,751.269470,0.329588
54,1520.062134,478.046967,1565.421143,613.158447,0.301408
54,1422.544922,858.638000,1448.822388,912.079651,0.215201
55,1519.661499,478.071838,1565.171997,612.685059,0.679405
55,802.473389,492.702789,855.737610,651.824036,0.644621
55,864.427185,344.940643,1076.058594,1018.311462,0.562388
55,1345.705322,500.533356,1385.338867,612.240662,0.536314
55,1810.319580,492.835052,1837.948120,599.282898,0.443894
55,999.187195,434.276276,1091.082275,747.100708,0.425194
55,1421.652466,857.563477,1448.967529,912.664734,0.377053
56,1519.386963,478.077789,1564.731323,612.874329,0.680282
56,473.915771,402.177185,647.865601,989.875183,0.651589
56,802.037048,494.498474,854.967224,654.458496,0.623842
56,144.384277,419.353699,379.096191,1015.441223,0.561105
56,1343.452515,500.938049,1380.808472,612.630493,0.494619
56,1777.759888,496.910278,1819.496094,596.271851,0.478189
56,1421.604004,859.382874,1448.741699,913.119446,0.391641
57,1518.643311,478.063477,1564.030273,613.056885,0.695614
57,742.736267,516.819519,795.664185,656.692627,0.657837
57,1365.873535,505.921509,1398.553955,612.680725,0.613873
57,848.325684,347.399628,1065.505737,1019.583069,0.540675
57,1778.227539,495.920715,1819.309326,595.440552,0.486661
57,1421.312378,860.364990,1448.760620,913.356384,0.453855
57,991.788025,434.895691,1088.596313,750.233032,0.433385
58,741.303650,517.663025,793.943665,657.256470,0.701680
58,1518.540283,477.925018,1563.965088,613.215332,0.693009
58,461.713196,403.013275,644.251282,1014.313843,0.633912
58,1067.139648,412.906403,1240.281128,858.471497,0.597292
58,842.141418,346.036560,1058.868652,1020.541077,0.570781
58,1337.074341,501.090912,1377.851440,613.788696,0.478459
58,1422.427612,859.269653,1449.744507,912.693970,0.456711
58,997.551270,435.747192,1090.123657,752.682495,0.417431
59,1517.702881,477.290558,1564.408813,612.891907,0.710389
59,740.352966,517.251343,792.829895,657.097656,0.708209
59,456.110291,399.618958,643.737793,1021.905640,0.628947
59,835.966431,346.204315,1053.322021,1020.489502,0.597426
59,1335.559937,500.538483,1377.548828,615.158752,0.500456
59,998.351807,435.496277,1090.787354,751.801270,0.428475
59,1777.508179,494.614349,1819.738403,595.276672,0.331357
59,1420.626465,859.916748,1448.869873,912.419739,0.315490
60,740.557068,517.419800,792.549805,657.093445,0.715395
60,1518.570923,476.291199,1565.417969,612.156311,0.695179
60,829.739929,343.629181,1051.956665,1021.045410,0.608925
60,1777.131348,494.235016,1819.039307,592.471985,0.569726
60,1334.052856,499.919861,1376.178833,615.590088,0.542015
60,998.519226,435.353088,1090.355713,750.941528,0.421815
60,1421.796387,853.560913,1450.859009,910.330872,0.354625
61,740.088745,515.653503,792.648987,656.198730,0.738005
61,1520.157227,475.014526,1567.169678,610.374451,0.662217
61,827.539795,341.865814,1052.522095,1020.793823,0.618441
61,1333.292480,499.089081,1375.133911,614.186584,0.611214
61,91.542122,411.140747,336.994385,1064.321899,0.569486
61,1779.637939,492.450531,1820.489868,591.970764,0.554291
61,994.662415,437.092346,1088.371582,751.465210,0.262155
62,740.877502,513.277466,793.870667,654.463135,0.758450
62,1783.732544,490.422943,1823.921997,588.805176,0.670956
62,1524.747559,473.004303,1570.354980,608.840759,0.622101
62,1334.439453,497.469208,1374.969971,612.254211,0.608847
62,83.923233,407.906403,331.220276,1076.635864,0.564935
62,1071.036499,412.221375,1252.701538,863.374390,0.549307
62,1000.290039,433.692810,1092.843018,749.434875,0.438913
62,1426.349243,852.907410,1456.392822,907.946228,0.185523
63,1528.746216,470.677368,1574.371704,607.426147,0.744510
63,743.071472,510.957550,795.711365,652.030457,0.716690
63,1787.530762,488.142639,1827.346924,585.418640,0.665165
63,1335.484497,495.310089,1375.070679,610.058411,0.624400
63,447.729309,384.658295,650.298706,1039.217041,0.620394
63,78.102249,404.433746,324.008972,1079.311279,0.588179
63,1072.770020,410.868958,1255.899658,863.562988,0.534318
63,1005.032471,432.122009,1093.258545,745.197510,0.371878
63,1428.660400,848.242432,1458.771606,905.500122,0.212315
64,1363.080322,496.748322,1395.819092,605.729004,0.696168
64,1534.077271,467.147339,1578.932007,604.552490,0.658918
64,825.540344,340.824219,1051.754883,1022.375610,0.622192
64,799.338928,487.432617,854.724121,650.141174,0.610984
64,1004.968994,428.691589,1097.230957,746.054565,0.480472
64,1432.418457,846.667908,1462.428345,903.532410,0.283793
65,1365.791870,493.312592,1398.436523,602.399963,0.645369
65,800.751831,485.055939,855.849121,649.429810,0.637069
65,443.602417,367.506653,658.130371,1049.058838,0.611688
65,1538.123535,464.173157,1583.620117,600.711670,0.588017
65,1080.988525,408.777222,1264.415894,859.953735,0.506840
65,1797.972290,483.686218,1837.650146,581.393494,0.468942
65,1011.951233,429.827728,1097.963745,741.374146,0.305045
65,1434.490479,846.463745,1463.740479,900.651428,0.235729
66,1542.696411,461.351013,1588.983643,599.432617,0.749468
66,750.292358,500.854858,801.745361,644.023315,0.688307
66,825.323181,336.831421,1051.251831,1019.568542,0.626810
66,1802.821899,481.990356,1842.420288,577.354980,0.614960
66,441.520386,359.748932,661.895630,1052.326294,0.608195
66,1369.010986,491.026703,1402.133301,599.403870,0.531999
66,1009.096191,423.648956,1102.925293,740.834839,0.510683
67,751.282043,497.361206,804.002563,640.800964,0.746934
67,1546.658569,458.778381,1592.642090,595.834534,0.697888
67,1342.757446,483.714996,1383.976074,598.532776,0.634432
67,438.975800,354.393890,666.412170,1054.557983,0.601466
67,1086.287354,400.970032,1273.202148,856.745728,0.564726
67,1807.320801,478.895477,1846.866211,575.955078,0.554970
67,1017.005188,427.648956,1103.441650,737.007629,0.256858
68,753.450806,494.221832,806.422058,637.280579,0.767802
68,1372.577637,486.581635,1406.613159,595.322083,0.634521
68,1839.684937,470.039337,1875.838257,580.499573,0.626501
68,1090.994507,397.418823,1278.333252,853.075623,0.599190
68,1550.207275,455.817108,1596.765625,592.463257,0.587494
68,1013.938965,422.646545,1106.291748,737.766357,0.282289
69,754.523682,490.702240,806.702759,633.383362,0.727251
69,1555.064941,452.929199,1600.920410,589.015991,0.700918
